experiment,experiment_id,condition,condition_id,item_id,text,region,region_id,question,response_true,response_distractors
local_coherence,1,adverb_high,3,51,David caught the fish he will cook,other,-1,Will David cook the fish?,yes,no
local_coherence,1,adverb_high,3,51,"yesterday,",adverb,0,Will David cook the fish?,yes,no
local_coherence,1,adverb_high,3,51,but it is,adverb+1,1,Will David cook the fish?,yes,no
local_coherence,1,adverb_high,3,51,not his favorite kind.,adverb+2,2,Will David cook the fish?,yes,no
local_coherence,1,filler,8,134,"The children of the rich man were spoiled, but they were charming and handsome.",other,-1,Were the children of the rich man spoiled?,yes,no
local_coherence,1,filler,8,133,"Yesterday, the wife of the politician discussed health care with old people.",other,-1,Did the politician discuss health care?,no,yes
local_coherence,1,filler,8,132,The boyfriend of the model was killed in an accident while skiing last week.,other,-1,Did the boyfriend of the model go skiing?,yes,no
local_coherence,1,filler,8,131,The cute girl who was on the cover of the magazine became a famous doctor.,other,-1,Did the cute girl become a doctor?,yes,no
local_coherence,1,and_no_comma,1,31,The audience applauded the guitarist and the band,other,-1,Did the audience applaud the guitarist?,yes,no
local_coherence,1,and_no_comma,1,31,cheered,verb,0,Did the audience applaud the guitarist?,yes,no
local_coherence,1,and_no_comma,1,31,for him,verb+1,1,Did the audience applaud the guitarist?,yes,no
local_coherence,1,and_no_comma,1,31,very loudly.,verb+2,2,Did the audience applaud the guitarist?,yes,no
local_coherence,1,filler,8,130,"The writer of the novels thought himself to be a genius, but he wasn't.",other,-1,Was the writer a genius?,no,yes
local_coherence,1,filler,8,129,"Todd wanted to be a barber, but his shaky hands prevented him from becoming one.",other,-1,Did Todd want to be an actor?,no,yes
local_coherence,1,filler,8,128,"Julie dated Adam and Andy, but she married Jeff in Las Vegas last month.",other,-1,Did Julie marry Adam?,no,yes
local_coherence,1,and_comma,2,40,"The customer complained about the waiter, and the chef",other,-1,Did the customer get a free dessert?,yes,no
local_coherence,1,and_comma,2,40,gave,verb,0,Did the customer get a free dessert?,yes,no
local_coherence,1,and_comma,2,40,him,verb+1,1,Did the customer get a free dessert?,yes,no
local_coherence,1,and_comma,2,40,a free dessert.,verb+2,2,Did the customer get a free dessert?,yes,no
local_coherence,1,filler,8,127,The student who was running out of money gave himself a haircut last week.,other,-1,Did the student cut his hair?,yes,no
local_coherence,1,filler,8,126,"Judy cooked in the kitchen, and Richard barbecued outside in the yard.",other,-1,Did Richard barbecue in the yard?,yes,no
local_coherence,1,filler,8,125,"The gardener was happy with the flowers, but the owner of the house was not.",other,-1,Was the owner happy with the flowers?,no,yes
local_coherence,1,filler,8,124,"Sarah and her mother had steak, potatoes, and green beans for dinner last night.",other,-1,Did Sarah eat spaghetti and meatballs?,no,yes
local_coherence,1,filler,8,123,Margo will open bakeries in Chicago and New York after getting a loan next year.,other,-1,Will Margo open a bakery in New York?,yes,no
local_coherence,1,filler,8,122,Cindy treated herself to a vacation in China and several other Asian countries.,other,-1,Did Cindy go on a vacation to Africa?,no,yes
local_coherence,1,filler,8,121,The nurse took care of the old lady who could not take care of herself.,other,-1,Could the old lady take care of herself?,no,yes
local_coherence,1,relative_low,6,9,The daughter of the man who complimented,other,-1,Was the daughter of the man beautiful?,yes,no
local_coherence,1,relative_low,6,9,himself,reflexive,0,Was the daughter of the man beautiful?,yes,no
local_coherence,1,relative_low,6,9,in public,reflexive+1,1,Was the daughter of the man beautiful?,yes,no
local_coherence,1,relative_low,6,9,was beautiful.,reflexive+2,2,Was the daughter of the man beautiful?,yes,no
local_coherence,1,filler,8,120,The pilot will fly a new airplane to Europe and back beginning next week.,other,-1,Will the pilot fly to Europe?,yes,no
local_coherence,1,filler,8,119,Megan got angry with her boss and sued him for discrimination last month.,other,-1,Did the boss sue for discrimination?,no,yes
local_coherence,1,filler,8,118,The father of the pretty girl cleaned up the house all by himself last week.,other,-1,Did the pretty girl clean the house?,no,yes
local_coherence,1,filler,8,117,Bill will quit his job next month to take care of his kids and step-children.,other,-1,Will Bill quit his job?,yes,no
local_coherence,1,filler,8,116,The thief noticed the boy and the girl watching him from the upstairs window.,other,-1,Did the boy watch the thief?,yes,no
local_coherence,1,filler,8,115,The boy who was wearing a blue cap went missing on his way home last week.,other,-1,Was the boy wearing a blue cap?,yes,no
local_coherence,1,filler,8,114,"Hugh took too long to propose, and his girlfriend decided to marry someone else.",other,-1,Did Hughs girlfriend propose to him?,no,yes
local_coherence,1,filler,8,113,The old man amused himself by gossiping with his children and friends.,other,-1,Did the old man gossip with his friends?,yes,no
local_coherence,1,filler,8,112,"Jane and John studied math and history yesterday, but they failed the exams.",other,-1,Did Jane and John pass the exams?,no,yes
local_coherence,1,practice,7,108,"The semester will start next week, but the students and teachers are not ready.",other,-1,Are the students and teachers ready?,no,yes
local_coherence,1,practice,7,107,The mother of the prisoner sent him packages that contained cookies and novels.,other,-1,Did the mother send packages to the prisoner?,yes,no
local_coherence,1,filler,8,111,The infant was able to stand by himself for the first time last week.,other,-1,Did the infant stand by himself last week?,yes,no
local_coherence,1,practice,7,106,The visitors at the zoo watched the zookeeper who the monkeys and apes teased.,other,-1,Did the monkeys tease the zookeeper?,yes,no
local_coherence,1,practice,7,105,The reporter had dinner yesterday with the baseball player who Kevin admired.,other,-1,Did the reporter have dinner with Kevin?,no,yes
local_coherence,1,practice,7,104,The therapist set up a meeting with the upset woman and her husband yesterday.,other,-1,Did the therapist set up a meeting?,yes,no
local_coherence,1,practice,7,103,"Maya played with the blocks and the balls, but she soon got bored with them.",other,-1,Did Maya play with the blocks?,yes,no
local_coherence,1,adverb_low,4,72,Kim will display the photos she took,other,-1,Will Kim show all the photos?,no,yes
local_coherence,1,adverb_low,4,72,"last month,",adverb,0,Will Kim show all the photos?,no,yes
local_coherence,1,adverb_low,4,72,but she won't show,adverb+1,1,Will Kim show all the photos?,no,yes
local_coherence,1,adverb_low,4,72,all of them.,adverb+2,2,Will Kim show all the photos?,no,yes
local_coherence,1,practice,7,102,The patient who the doctor treated became better after only a few treatments.,other,-1,Did the patient get better without treatment?,no,yes
local_coherence,1,practice,7,101,The husband of the beautiful woman bought her roses and candy for her birthday.,other,-1,Did the woman buy roses?,no,yes
